AUS;LP_NR;SEITE;TITEL_NR;ART;LPTITEL;TITEL;BAND;DIRIGENT;KOMPONIST;INTERPR1;INTERPR2;INTERPR3;INTERPR4;INTERPR5;INTERPR6;INTERPR7;INTERPR8;INTERPR9;INTERPR10;ANMERKUNG;MUSIKART;JAHR;MIN;NOTE;SEK;WAHL
; 272; 2; 1;SI;PICTURES IN THE DARK          S11;LEGEND                        S11;OLDFIELD , MIKE               S11;;;STÄNDER 11;;;;;;;;;;;;1985;2;;20;0
; 273; 1; 1;SI;SHAKEDOWN                     S11;SHAKEDOWN                     S11;SEGER , BOB                   S11;;;STÄNDER 11;;;;;;;;;;;;1987;3;;59;0
; 273; 2; 1;SI;SHAKEDOWN                     S11;THE AFTERMATH                 S11;SEGER , BOB                   S11;;;STÄNDER 11;;;;;;;;;;;;1987;3;;35;0
; 274; 1; 1;SI;ANOTHER LONELY NIGHT IN N.Y.  S11;ANOTHER LONELY NIGHT IN N.Y.  S11;GIBB , ROBIN                  S11;;;STÄNDER 11;;;;;;;;;;;;1983;4;;14;0
; 274; 2; 1;SI;ANOTHER LONELY NIGHT IN N.Y.  S11;I BELIEVE IN MIRACLES         S11;GIBB , ROBIN                  S11;;;STÄNDER 11;;;;;;;;;;;;1983;3;;51;0
; 275; 1; 1;SI;PRIMAVERA                     S11;PRIMAVERA                     S11;TULLIO DE PISCOPO             S11;;;STÄNDER 11;;;;;;;;;;;;1984;3;;45;0
; 275; 2; 1;SI;PRIMAVERA                     S11;STOP BAJON                    S11;TULLIO DE PISCOPO             S11;;;STÄNDER 11;;;;;;;;;;;;1984;3;;28;0
; 276; 1; 1;SI;HOW MANY LIES ?               S11;HOW MANY LIES ?               S11;SPANDAU BALLET                S11;;;STÄNDER 11;;;;;;;;;;;;1986;4;;33;0
; 276; 2; 1;SI;HOW MANY LIES ?               S11;COMMUNICATION (LIVE)          S11;SPANDAU BALLET                S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;41;0
; 277; 1; 1;SI;WATERLOO                      S11;WATERLOO                      S11;DOCTOR & THE MEDICS           S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;19;0
; 277; 2; 1;SI;WATERLOO                      S11;DAMAGED BRAINS                S11;DOCTOR & THE MEDICS           S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;3;0
; 278; 1; 1;SI;EVERYTIME YOU CRY             S11;EVERYTIME YOU CRY             S11;OUTFIELD , THE                S11;;;STÄNDER 11;;;;;;;;;;;;1985;3;;47;0
; 278; 2; 1;SI;EVERYTIME YOU CRY             S11;SAY IT ISN'T SO               S11;OUTFIELD , THE                S11;;;STÄNDER 11;;;;;;;;;;;;1985;3;;47;0
; 279; 1; 1;SI;HEAVEN IN YOUR EYES           S11;HEAVEN IN YOUR EYES           S11;LOVERBOY                      S11;;;STÄNDER 11;;;;;;;;;;;;1986;4;;3;0
; 279; 2; 1;SI;HEAVEN IN YOUR EYES           S11;FRIDAY NIGHT                  S11;LOVERBOY                      S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;33;0
; 280; 1; 1;SI;EVEN WHEN YOU SLEEP           S11;EVEN WHEN YOU SLEEP           S11;S.O.S. BAND                   S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;55;0
; 280; 2; 1;SI;EVEN WHEN YOU SLEEP           S11;NO ONE'S GONNA LOVE YOU       S11;S.O.S. BAND                   S11;;;STÄNDER 11;;;;;;;;;;;;1986;4;;59;0
; 281; 1; 1;SI;MIDNIGHT BLUE                 S11;MIDNIGHT BLUE                 S11;GRAMM , LOU                   S11;;;STÄNDER 11;;;;;;;;;;;;1987;4;;0;0
; 281; 2; 1;SI;MIDNIGHT BLUE                 S11;CHAIN OF LOVE                 S11;GRAMM , LOU                   S11;;;STÄNDER 11;;;;;;;;;;;;1987;3;;58;0
; 282; 1; 1;SI;TEARING US APART              S11;TEARING US APART              S11;CLAPTON , ERIC & TURNER , T.  S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;38;0
; 282; 2; 1;SI;TEARING US APART              S11;HOLD ON                       S11;CLAPTON , ERIC                S11;;;STÄNDER 11;;;;;;;;;;;;1986;4;;55;0
; 283; 1; 1;SI;MADONNA'S DAUGHTER            S11;MADONNA'S DAUGHTER            S11;KNOPFLER , DAVID              S11;;;STÄNDER 11;;;;;;;;;;;;1983;4;;18;0
; 283; 2; 1;SI;MADONNA'S DAUGHTER            S11;SIDESHOW                      S11;KNOPFLER , DAVID              S11;;;STÄNDER 11;;;;;;;;;;;;1983;3;;58;0
; 284; 1; 1;SI;PETER GUNN                    S11;PETER GUNN                    S11;ART OF NOISE , THE            S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;55;0
; 284; 2; 1;SI;PETER GUNN                    S11;SOMETHING ALWAYS HAPPENS      S11;ART OF NOISE , THE            S11;;;STÄNDER 11;;;;;;;;;;;;1986;2;;28;0
; 285; 1; 1;SI;WAR                           S11;WAR                           S11;SPRINGSTEEN , BRUCE           S11;;;STÄNDER 11;;;;;;;;;;;;1986;5;;10;0
; 285; 2; 1;SI;WAR                           S11;MERRY CHRISTMAS BABY          S11;SPRINGSTEEN , BRUCE           S11;;;STÄNDER 11;;;;;;;;;;;X-MAS;1986;4;;53;0
; 286; 1; 1;SI;BECAUSE I LOVE YOU            S11;BECAUSE I LOVE YOU            S11;STEVENS , SHAKIN'             S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;15;0
; 286; 2; 1;SI;BECAUSE I LOVE YOU            S11;TELL ME ONE MORE TIME         S11;STEVENS , SHAKIN'             S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;39;0
; 287; 1; 1;SI;HEAVEN AND HELL               S11;HEAVEN AND HELL               S11;C.C. CATCH                    S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;38;0
; 287; 2; 1;SI;HEAVEN AND HELL               S11;HOLLYWOOD NIGHTS              S11;C.C. CATCH                    S11;;;STÄNDER 11;;;;;;;;;;;;1986;2;;55;0
; 288; 1; 1;SI;SHAKE YOU DOWN                S11;SHAKE YOU DOWN                S11;ABBOTT , GREGORY              S11;;;STÄNDER 11;;;;;;;;;;;;1986;4;;4;0
; 288; 2; 1;SI;SHAKE YOU DOWN                S11;WAIT UNTIL TOMORROW           S11;ABBOTT , GREGORY              S11;;;STÄNDER 11;;;;;;;;;;;;1986;4;;28;0
; 289; 1; 1;SI;CHANGE IN THE WEATHER         S11;CHANGE IN THE WEATHER         S11;FOGERTY , JOHN                S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;16;0
; 289; 2; 1;SI;CHANGE IN THE WEATHER         S11;MY TOOT TOOT                  S11;FOGERTY , JOHN                S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;0;0
; 290; 1; 1;SI;MAYBE SOMEDAY...              S11;MAYBE SOMEDAY...              S11;SIMPLY RED                    S11;;;STÄNDER 11;;;;;;;;;;;;1987;4;;20;0
; 290; 2; 1;SI;MAYBE SOMEDAY...              S11;LET ME HAVE IT ALL            S11;SIMPLY RED                    S11;;;STÄNDER 11;;;;;;;;;;;;1987;3;;44;0
; 291; 1; 1;SI;LEAN ON ME                    S11;LEAN ON ME                    S11;MUD                           S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1976;4;;30;0
; 291; 2; 1;SI;LEAN ON ME                    S11;GREACIAN LAMENT               S11;MUD                           S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1976;2;;36;0
; 292; 1; 1;SI;MACARTHUR PARK                S11;MACARTHUR PARK                S11;SUMMER , DONNA                S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1978;3;;59;0
; 292; 2; 1;SI;MACARTHUR PARK                S11;ONCE UPON A TIME              S11;SUMMER , DONNA                S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1978;2;;55;0
; 293; 1; 1;SI;STATE OF INDEPENDENCE         S11;STATE OF INDEPENDENCE         S11;SUMMER , DONNA                S11;;;STÄNDER 11;;;;;;;;;;;;1982;4;;20;0
; 293; 2; 1;SI;STATE OF INDEPENDENCE         S11;LOVE IS JUST A BREATH AWAY    S11;SUMMER , DONNA                S11;;;STÄNDER 11;;;;;;;;;;;;1982;3;;55;0
; 294; 1; 1;SI;FAME                          S11;FAME                          S11;CARA , IRENE                  S11;;;STÄNDER 11;;;;;;;;;;;SOUND.;1982;3;;48;0
; 294; 2; 1;SI;FAME                          S11;OUT HERE ON MY OWN            S11;CARA , IRENE                  S11;;;STÄNDER 11;;;;;;;;;;;SOUND.;1982;3;;9;0
; 295; 1; 1;SI;SHARP DRESSED MAN             S11;SHARP DRESSED MAN             S11;ZZ TOP                        S11;;;STÄNDER 11;;;;;;;;;;;;1983;3;;1;0
; 295; 2; 1;SI;SHARP DRESSED MAN             S11;LEGS                          S11;ZZ TOP                        S11;;;STÄNDER 11;;;;;;;;;;;;1983;3;;33;0
; 296; 1; 1;SI;OLDIES BUT GOLDIES            S11;CHIRPY CHIRPY CHEEP CHEEP     S11;MIDDLE OF THE ROAD            S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1971;2;;58;0
; 296; 2; 1;SI;OLDIES BUT GOLDIES            S11;SOLEY SOLEY                   S11;MIDDLE OF THE ROAD            S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1971;3;;5;0
; 297; 1; 1;SI;CARAVAN OF LOVE               S11;CARAVAN OF LOVE               S11;HOUSEMARTINS , THE            S11;;;STÄNDER 11;;;;;;;;;;;;1986;3;;40;0
; 297; 2; 1;SI;CARAVAN OF LOVE               S11;WHEN I FIRST MET JESUS        S11;HOUSEMARTINS , THE            S11;;;STÄNDER 11;;;;;;;;;;;;1986;2;;46;0
; 298; 1; 1;SI;YOU'RE SIXTEEN                S11;YOU'RE SIXTEEN                S11;STARR , RINGO                 S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1974;2;;47;0
; 298; 2; 1;SI;YOU'RE SIXTEEN                S11;DEVIL WOMAN                   S11;STARR , RINGO                 S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1974;4;;2;0
; 299; 1; 1;SI;ARE YOU READY ?               S11;ARE YOU READY ?               S11;PACIFIC GAS & ELECTRIC        S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1970;5;;40;0
; 299; 2; 1;SI;ARE YOU READY ?               S11;THANK GOD FOR YOU BABY        S11;PACIFIC GAS & ELECTRIC        S11;;;STÄNDER 11;;;;;;;;;;;OLDIE;1970;3;;40;0
; 300; 1; 1;SI;THE END                       S11;THE END                       S11;DOORS , THE                   S11;;;STÄNDER 11;;;;;;;;;;;SOUND.;1979;4;;15;0
; 300; 2; 1;SI;THE END                       S11;THE DELTA                     S11;COPPOLA , FRANCIS             S11;;;STÄNDER 11;;;;;;;;;;;SOUND.;1979;3;;11;0
; 301; 1; 1;SI;OLDIES BUT GOLDIES            S12;SHA-LA-LA-LA-LE               S12;SMALL FACES , THE             S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1965;2;;55;0
; 301; 2; 1;SI;OLDIES BUT GOLDIES            S12;ALL OR NOTHING                S12;SMALL FACES , THE             S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1966;3;;0;0
; 302; 1; 1;SI;THE ROCKIN' SIXTIES           S12;TIN SOLDIER                   S12;SMALL FACES , THE             S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1965;3;;18;0
; 302; 2; 1;SI;THE ROCKIN' SIXTIES           S12;AFTERGLOW OF YOUR LOVE        S12;SMALL FACES , THE             S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1966;3;;29;0
; 303; 1; 1;SI;GOLDEN OLDIES                 S12;YOU'RE SO VAIN                S12;SIMON , CARLY                 S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1972;4;;25;0
; 303; 2; 1;SI;GOLDEN OLDIES                 S12;MOCKINGBIRD                   S12;SIMON , CARLY                 S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;3;;45;0
; 304; 1; 1;SI;NOBODY DOES IT BETTER         S12;NOBODY DOES IT BETTER         S12;SIMON , CARLY                 S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1977;3;;30;0
; 304; 2; 1;SI;NOBODY DOES IT BETTER         S12;AFTER THE STORM               S12;SIMON , CARLY                 S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1975;2;;46;0
; 305; 1; 1;SI;TRUE DEVOTION                 S12;TRUE DEVOTION                 S12;FOX , SAMANTHA                S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;31;0
; 305; 2; 1;SI;TRUE DEVOTION                 S12;EVEN IN THE DARKEST HOURS     S12;FOX , SAMANTHA                S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;10;0
; 306; 1; 1;SI;LES LACS DU CONNEMARA         S12;LES LACS DU CONNEMARA         S12;SARDOU , MICHEL               S12;;;STÄNDER 12;;;;;;;;;;;;1982;6;;2;0
; 306; 2; 1;SI;LES LACS DU CONNEMARA         S12;JE VIENS DU SUD               S12;SARDOU , MICHEL               S12;;;STÄNDER 12;;;;;;;;;;;;1982;4;;2;0
; 307; 1; 1;SI;COMME AU CINEMA               S12;COMME AU CINEMA               S12;DELON , ALAIN                 S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;28;0
; 307; 2; 1;SI;COMME AU CINEMA               S12;COMME AU CINEMA (INSTR.)      S12;DELON , ALAIN                 S12;;;STÄNDER 12;;;;;;;;;;;INSTR.;1987;4;;1;0
; 308; 1; 1;SI;2 SUPER OLDIES                S12;SOMEWHERE OVER THE RAINBOW    S12;GARLAND , JUDY                S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1956;2;;40;0
; 308; 2; 1;SI;2 SUPER OLDIES                S12;SINGIN' IN THE RAIN           S12;KELLY , GENE                  S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;2;;55;0
; 309; 1; 1;SI;ORIGINAL OLDIES               S12;BLOWING IN THE WIND           S12;PETER, PAUL & MARY            S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1971;2;;56;0
; 309; 2; 1;SI;ORIGINAL OLDIES               S12;PUFF (THE MAGIC DRAGON)       S12;PETER, PAUL & MARY            S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1971;3;;25;0
; 310; 1; 1;SI;TELEFONE                      S12;TELEFONE                      S12;EASTON , SHEENA               S12;;;STÄNDER 12;;;;;;;;;;;;1983;3;;40;0
; 310; 2; 1;SI;TELEFONE                      S12;WISH YOU WERE HERE TONIGHT    S12;EASTON , SHEENA               S12;;;STÄNDER 12;;;;;;;;;;;;1983;3;;54;0
; 311; 1; 1;SI;OLD GOLD                      S12;ARMS OF MARY                  S12;SUTHERLAND BROTHERS & QUIVER  S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1975;2;;36;0
; 311; 2; 1;SI;OLD GOLD                      S12;SECRETS                       S12;SUTHERLAND BROTHERS & QUIVER  S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1976;3;;7;0
; 312; 1; 1;SI;LIFE IS A MINESTRONE          S12;LIFE IS A MINESTRONE          S12;10CC                          S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1975;4;;23;0
; 312; 2; 1;SI;LIFE IS A MINESTRONE          S12;CHANNEL SWIMMER               S12;10CC                          S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1975;2;;47;0
; 313; 1; 1;SI;RAG DOLL                      S12;RAG DOLL                      S12;4 SEASONS , THE               S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;0;3;;0;0
; 313; 2; 1;SI;RAG DOLL                      S12;OPUS 17 (DON'T YOU WORRY ...) S12;4 SEASONS , THE               S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;0;2;;33;0
; 314; 1; 1;SI;(CALL ME) NUMBER ONE          S12;(CALL ME) NUMBER ONE          S12;TREMELOES , THE               S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1969;3;;44;0
; 314; 2; 1;SI;(CALL ME) NUMBER ONE          S12;I LIKE IT THAT WAY            S12;TREMELOES , THE               S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1972;2;;36;0
; 315; 1; 1;SI;HOOKED ON A FEELING           S12;HOOKED ON A FEELING           S12;BLUE SWEDE                    S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1973;3;;3;0
; 315; 2; 1;SI;HOOKED ON A FEELING           S12;NEVER MY LOVE                 S12;BLUE SWEDE                    S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;2;;42;0
; 316; 1; 1;SI;LIVIN' ON A PRAYER            S12;LIVIN' ON A PRAYER            S12;BON JOVI                      S12;;;STÄNDER 12;;;;;;;;;;;;1986;4;;12;0
; 316; 2; 1;SI;LIVIN' ON A PRAYER            S12;YOU GIVE LOVE A BAD NAME      S12;BON JOVI                      S12;;;STÄNDER 12;;;;;;;;;;;;1986;3;;42;0
; 317; 1; 1;SI;OLDIE COLLECTION              S12;GEH NICHT VORBEI              S12;ANDERS , CHRISTIAN            S12;;;STÄNDER 12;;;;;;;;;;;DEUTSCH;1969;5;;53;0
; 317; 2; 1;SI;OLDIE COLLECTION              S12;NIE MEHR ALLEIN               S12;ANDERS , CHRISTIAN            S12;;;STÄNDER 12;;;;;;;;;;;DEUTSCH;1969;5;;30;0
; 318; 1; 1;SI;MISS YOU SO                   S12;MISS YOU SO                   S12;BIANCO , BONNIE               S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;50;0
; 318; 2; 1;SI;MISS YOU SO                   S12;STRANGER IN MY HEART          S12;BIANCO , BONNIE               S12;;;STÄNDER 12;;;;;;;;;;;;1987;3;;46;0
; 319; 1; 1;SI;BIG HITS                      S12;I RAN                         S12;A FLOCK OF SEAGULLS           S12;;;STÄNDER 12;;;;;;;;;;;;1982;3;;56;0
; 319; 2; 1;SI;BIG HITS                      S12;MODERN LOVE IS AUTOMATIC      S12;A FLOCK OF SEAGULLS           S12;;;STÄNDER 12;;;;;;;;;;;;1981;2;;39;0
; 320; 1; 1;SI;OLD GOLD                      S12;SON OF MY FATHER              S12;CHICORY TIP                   S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1972;3;;10;0
; 320; 2; 1;SI;OLD GOLD                      S12;WHAT'S YOUR NAME              S12;CHICORY TIP                   S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1972;2;;52;0
; 321; 1; 1;SI;ORIGINAL DOUBLE HITS          S12;GIMME SOME LOVIN'             S12;SPENCER DAVIS GROUP           S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1966;2;;56;0
; 321; 2; 1;SI;ORIGINAL DOUBLE HITS          S12;KEEP ON RUNNING               S12;SPENCER DAVIS GROUP           S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1965;2;;42;0
; 322; 1; 1;SI;STAY THE NIGHT                S12;STAY THE NIGHT                S12;CHICAGO                       S12;;;STÄNDER 12;;;;;;;;;;;;1984;3;;48;0
; 322; 2; 1;SI;STAY THE NIGHT                S12;ONLY YOU                      S12;CHICAGO                       S12;;;STÄNDER 12;;;;;;;;;;;;1984;3;;53;0
; 323; 1; 1;SI;ORIGINAL DOUBLE HITS          S12;HAVE I THE RIGHT              S12;HONEYCOMBS                    S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1964;2;;54;0
; 323; 2; 1;SI;ORIGINAL DOUBLE HITS          S12;I CAN'T STOP                  S12;HONEYCOMBS                    S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1964;3;;14;0
; 324; 1; 1;SI;GROOVIN' WITH MR. BLOE        S12;GROOVIN' WITH MR. BLOE        S12;MR. BLOE                      S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1970;2;;39;0
; 324; 2; 1;SI;GROOVIN' WITH MR. BLOE        S12;LAND OF A THOUSAND DANCES     S12;MR. BLOE                      S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1970;2;;39;0
; 325; 1; 1;SI;MA BELLE AMIE                 S12;MA BELLE AMIE                 S12;TEE-SET                       S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;0;0;;0;0
; 326; 1; 1;SI;I STILL HAVEN'T FOUND WHAT... S12;I STILL HAVEN'T FOUND WHAT... S12;U2                            S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;36;0
; 326; 2; 1;SI;I STILL HAVEN'T FOUND WHAT... S12;SPANISH EYES                  S12;U2                            S12;;;STÄNDER 12;;;;;;;;;;;;1987;3;;14;0
; 326; 2; 2;SI;I STILL HAVEN'T FOUND WHAT... S12;DEEP IN THE HEART             S12;U2                            S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;29;0
; 327; 1; 1;SI;KEEP THE FIRE BURNING         S12;KEEP THE FIRE BURNING         S12;REO SPEEDWAGON                S12;;;STÄNDER 12;;;;;;;;;;;;1982;4;;3;0
; 327; 2; 1;SI;KEEP THE FIRE BURNING         S12;I'LL FOLLOW YOU               S12;REO SPEEDWAGON                S12;;;STÄNDER 12;;;;;;;;;;;;1982;4;;24;0
; 328; 1; 1;SI;OLDIES BUT GOLDIES            S12;YOU WERE ON MY MIND           S12;CHRISPIAN ST. PETERS          S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1966;2;;40;0
; 328; 2; 1;SI;OLDIES BUT GOLDIES            S12;THE PIED PIPER                S12;CHRISPIAN ST. PETERS          S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1966;2;;30;0
; 329; 1; 1;SI;ROUGH BOY                     S12;ROUGH BOY                     S12;ZZ TOP                        S12;;;STÄNDER 12;;;;;;;;;;;;1985;3;;45;0
; 329; 2; 1;SI;ROUGH BOY                     S12;DELIRIOUS                     S12;ZZ TOP                        S12;;;STÄNDER 12;;;;;;;;;;;;1985;3;;41;0
; 330; 1; 1;SI;OLDIETHEK                     S12;LADY MARMALADE                S12;LA BELLE                      S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;3;;57;0
; 330; 2; 1;SI;OLDIETHEK                     S12;WHAT CAN I DO FOR YOU ?       S12;LA BELLE                      S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;4;;3;0
; 331; 1; 1;SI;LOOP DI LOVE                  S12;LOOP DI LOVE                  S12;BASTOS , J.                   S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;0;3;;17;0
; 331; 2; 1;SI;LOOP DI LOVE                  S12;I FOLLOW YOU                  S12;BASTOS , J.                   S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;0;3;;13;0
; 332; 1; 1;SI;LAMBADA                       S12;LAMBADA                       S12;KAOMA                         S12;;;STÄNDER 12;;;;;;;;;;;;1989;3;;28;0
; 332; 2; 1;SI;LAMBADA                       S12;LAMBADA (INSTR.)              S12;KAOMA                         S12;;;STÄNDER 12;;;;;;;;;;;INSTR.;1989;3;;48;0
; 333; 1; 1;SI;PULL UP TO THE BUMPER         S12;PULL UP TO THE BUMPER         S12;JONES , GRACE                 S12;;;STÄNDER 12;;;;;;;;;;;;1981;3;;40;0
; 333; 2; 1;SI;PULL UP TO THE BUMPER         S12;LA VIE EN ROSE                S12;JONES , GRACE                 S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1977;3;;35;0
; 334; 1; 1;SI;WISHING WELL                  S12;WISHING WELL                  S12;D'ARBY , TERENCE TRENT        S12;;;STÄNDER 12;;;;;;;;;;;;1987;0;;0;0
; 334; 2; 1;SI;WISHING WELL                  S12;ELEVATORS & HEARTS            S12;D'ARBY , TERENCE TRENT        S12;;;STÄNDER 12;;;;;;;;;;;;1987;0;;0;0
; 335; 1; 1;SI;TONIGHT, TONIGHT, TONIGHT     S12;TONIGHT, TONIGHT, TONIGHT     S12;GENESIS                       S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;32;0
; 335; 2; 1;SI;TONIGHT, TONIGHT, TONIGHT     S12;IN THE GLOW OF THE NIGHT      S12;GENESIS                       S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;30;0
; 336; 1; 1;SI;CUBA                          S12;CUBA ('88 REMIX EDIT)         S12;GIBSON BROTHERS               S12;;;STÄNDER 12;;;;;;;;;;;;1988;3;;50;0
; 336; 2; 1;SI;CUBA                          S12;CUBA (ORIGINAL SINGLE MIX)    S12;GIBSON BROTHERS               S12;;;STÄNDER 12;;;;;;;;;;;;1988;3;;45;0
; 337; 1; 1;SI;THIS IS LOVE                  S12;THIS IS LOVE                  S12;HARRISON , GEORGE             S12;;;STÄNDER 12;;;;;;;;;;;;1987;3;;47;0
; 337; 2; 1;SI;THIS IS LOVE                  S12;BREATH AWAY FROM HEAVEN       S12;HARRISON , GEORGE             S12;;;STÄNDER 12;;;;;;;;;;;;1987;3;;33;0
; 338; 1; 1;SI;AS LONG AS YOU FOLLOW         S12;AS LONG AS YOU FOLLOW         S12;FLEETWOOD MAC                 S12;;;STÄNDER 12;;;;;;;;;;;;1988;4;;5;0
; 338; 2; 1;SI;AS LONG AS YOU FOLLOW         S12;OH WELL (LIVE)                S12;FLEETWOOD MAC                 S12;;;STÄNDER 12;;;;;;;;;;;;1988;3;;57;0
; 339; 1; 1;SI;THE WANDERER                  S12;THE WANDERER                  S12;SUMMER , DONNA                S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1980;3;;44;0
; 339; 2; 1;SI;THE WANDERER                  S12;STOP ME                       S12;SUMMER , DONNA                S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1980;3;;43;0
; 340; 1; 1;SI;HUMAN                         S12;HUMAN                         S12;HUMAN LEAGUE                  S12;;;STÄNDER 12;;;;;;;;;;;;1986;3;;45;0
; 340; 2; 1;SI;HUMAN                         S12;HUMAN (INSTR.)                S12;HUMAN LEAGUE                  S12;;;STÄNDER 12;;;;;;;;;;;INSTR.;1986;3;;45;0
; 341; 1; 1;SI;LONGFELLOW SERENADE           S12;LONGFELLOW SERENADE           S12;DIAMOND , NEIL                S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;3;;48;0
; 341; 2; 1;SI;LONGFELLOW SERENADE           S12;ROSEMARY'S WINE               S12;DIAMOND , NEIL                S12;;;STÄNDER 12;;;;;;;;;;;OLDIE;1974;2;;40;0
; 342; 1; 1;SI;BEHIND THE WHEEL              S12;BEHIND THE WHEEL              S12;DEPECHE MODE                  S12;;;STÄNDER 12;;;;;;;;;;;;1987;4;;0;0
